id,label,type,color,size,degree
http://dbpedia.org/ontology/owner,owner,ObjectProperty,#BDC3C7,5,3
http://dbpedia.org/ontology/performer,performer,ObjectProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/VolleyballPlayer,volleyball player,Class,#FF6B6B,5,4
http://www.w3.org/2002/07/owl#Class,Class,Unknown,#BDC3C7,24,788
http://dbpedia.org/ontology/latestReleaseVersion,latest release version,DatatypeProperty,#BDC3C7,5,2
http://www.w3.org/2002/07/owl#DatatypeProperty,DatatypeProperty,Unknown,#BDC3C7,50,1854
http://dbpedia.org/ontology/Cat,cat,Class,#FF6B6B,5,3
http://dbpedia.org/ontology/calculationNeeds,its calculation needs,ObjectProperty,#BDC3C7,5,2
http://www.w3.org/2002/07/owl#ObjectProperty,ObjectProperty,Unknown,#BDC3C7,33,1164
http://dbpedia.org/ontology/route,route,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/translator,translator,ObjectProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/typeOfStorage,type of storage,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/Amphibian,amphibian,Class,#FF6B6B,5,3
http://dbpedia.org/ontology/Animal,animal,Class,#FF6B6B,5,13
http://dbpedia.org/ontology/MilitaryConflict,military conflict,Class,#FF6B6B,5,3
http://dbpedia.org/ontology/legalForm,legal form,ObjectProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/giniCoefficientRanking,gini coefficient ranking,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/SoccerLeagueSeason,soccer league season,Class,#FF6B6B,5,3
http://dbpedia.org/ontology/centuryBreaks,century breaks,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/ruralMunicipality,rural municipality,ObjectProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/seasonNumber,season number,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/averageDepth,average depth (μ),DatatypeProperty,#BDC3C7,5,3
http://dbpedia.org/ontology/depth,depth (μ),DatatypeProperty,#BDC3C7,5,4
http://dbpedia.org/ontology/geneLocationEnd,gene location end,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/CricketTeam,cricket team,Class,#FF6B6B,5,3
http://dbpedia.org/ontology/SportsTeam,sports team,Class,#FF6B6B,5,14
http://dbpedia.org/ontology/CanadianFootballLeague,liga de fútbol canadiense,Class,#FF6B6B,5,3
http://dbpedia.org/ontology/RomanEmperor,roman emperor,Class,#FF6B6B,5,3
http://dbpedia.org/ontology/Canal,canal,Class,#FF6B6B,5,3
http://dbpedia.org/ontology/maximumDepth,maximum depth (μ),DatatypeProperty,#BDC3C7,5,3
http://dbpedia.org/ontology/MixedMartialArtsLeague,mixed martial arts league,Class,#FF6B6B,5,3
http://dbpedia.org/ontology/SportsLeague,sports league,Class,#FF6B6B,5,33
http://dbpedia.org/ontology/album,album,ObjectProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/coastLength,length of a coast,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/legalArrondissement,legal arrondissement,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/usOpenSingle,us open single,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/capitalPosition,capital position,ObjectProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/animal,animal,ObjectProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/currentStatus,current status,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/WinterSportPlayer,winter sport Player,Class,#FF6B6B,5,14
http://dbpedia.org/ontology/combatant,combatant,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/Ambassador,ambassador,Class,#FF6B6B,5,3
http://dbpedia.org/ontology/dorlandsPrefix,Dorlands prefix,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/Pilot,Pilot,Class,#FF6B6B,5,3
http://dbpedia.org/ontology/draftTeam,draft team,ObjectProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/refseq,RefSeq,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/battery,battery,ObjectProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/pfizerCumul,PfizerCumulativeDoses,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/raceWins,race wins,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/currencyCode,currency code,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/Chancellor,chancellor,Class,#FF6B6B,5,3
http://dbpedia.org/ontology/Politician,politician,Class,#FF6B6B,5,18
http://dbpedia.org/ontology/WorkSequence,sequence of works,Class,#FF6B6B,5,3
http://dbpedia.org/ontology/nationalTopographicSystemMapNumber,National Topographic System map number,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/Galaxy/meanRadius,mean radius (km),DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/distanceToDublin,distance to Dublin (μ),DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/Planet/volume,volume (km3),DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/protectionStatus,monument protection status,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/President,president,Class,#FF6B6B,5,3
http://dbpedia.org/ontology/frequentlyUpdated,frequently updated,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/orientation,orientation,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/InternationalOrganisation,international organisation,Class,#FF6B6B,5,3
http://dbpedia.org/ontology/road,road,ObjectProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/derivedWord,derived word,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/europeanChampionship,european championship,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/Sailor,Sailor,Class,#FF6B6B,5,3
http://dbpedia.org/ontology/lastPublicationDate,last publication date,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/RadioProgram,radio program,Class,#FF6B6B,5,3
http://dbpedia.org/ontology/freeScoreCompetition,free score competition,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/ConveyorSystem,conveyor system,Class,#FF6B6B,5,3
http://dbpedia.org/ontology/highschool,highschool,ObjectProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/prominence,prominence (μ),DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/sublimationPoint,sublimation point (K),DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/numberSold,number sold,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/musicType,musicType,ObjectProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/FieldHockeyLeague,field hockey league,Class,#FF6B6B,5,3
http://dbpedia.org/ontology/routeEndDirection,road end direction,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/comic,comic,ObjectProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/trainer,trainer,ObjectProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/TableTennisPlayer,table tennis player,Class,#FF6B6B,5,3
http://dbpedia.org/ontology/dcc,Dewey Decimal Classification,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/areaWater,area water (m2),DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/prospectLeague,prospect league,ObjectProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/outflow,outflow,ObjectProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/endPoint,end point,ObjectProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/Camera,camera,Class,#FF6B6B,5,4
http://dbpedia.org/ontology/sisterCollege,sister college,ObjectProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/MathematicalConcept,Mathematical concept,Class,#FF6B6B,5,3
http://dbpedia.org/ontology/specialTrial,special trial,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/codeListOfHonour,code on List of Honour,DatatypeProperty,#BDC3C7,5,3
http://dbpedia.org/ontology/lieutenancy,lieutenancy,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/fileExtension,The extension of this file,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/buildingEndYear,building end year,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/BusCompany,bus company,Class,#FF6B6B,5,3
http://dbpedia.org/ontology/numberOfStudioAlbums,number of studio albums,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/abbeychurchBlessingCharge,abbey church blessing charge,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/alpsSoiusaCode,Alps SOIUSA code,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/Engineer,engineer,Class,#FF6B6B,5,3
http://dbpedia.org/ontology/foundationPlace,foundation place,ObjectProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/mainspan,mainspan (μ),DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/longDistancePisteNumber,long distance piste number,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/catholicPercentage,catholic percentage,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/titleLanguage,title language,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/facilityId,facility id,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/waterArea,area of water (m2),DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/facultySize,faculty size,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/personName,personName,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/ArtisticGenre,artistic genre,Class,#FF6B6B,5,3
http://dbpedia.org/ontology/radioStation,radio station,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/prospectTeam,prospect team,ObjectProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/mergedWith,merged with,ObjectProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/guest,guest,ObjectProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/Province,province,Class,#FF6B6B,5,4
http://dbpedia.org/ontology/Cipher,Cipher,Class,#FF6B6B,5,2
http://dbpedia.org/ontology/finalLostTeam,final lost team,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/voltageOfElectrification,voltage of electrification (V),DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/leaderTitle,leader title,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/mainInterest,main interest,ObjectProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/firstLaunchDate,first launch date,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/MemberResistanceMovement,Member of a Resistance Movement,Class,#FF6B6B,5,3
http://dbpedia.org/ontology/ShoppingMall,shopping mall,Class,#FF6B6B,5,3
http://dbpedia.org/ontology/Building,building,Class,#FF6B6B,5,15
http://dbpedia.org/ontology/numberOfResource,numberOfResource,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/demographics,demographics,ObjectProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/Capital,Capital,Class,#FF6B6B,5,3
http://dbpedia.org/ontology/cannonNumber,cannon number,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/Race,race,Class,#FF6B6B,5,6
http://dbpedia.org/ontology/lymph,lymph,ObjectProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/HockeyClub,hockey club,Class,#FF6B6B,5,3
http://dbpedia.org/ontology/RadioStation,radio station,Class,#FF6B6B,5,3
http://dbpedia.org/ontology/stateOfOriginPoint,state of origin point,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/drama,drama,ObjectProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/workArea,work area (m2),DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/Meeting,meeting,Class,#FF6B6B,5,3
http://dbpedia.org/ontology/SocietalEvent,societal event,Class,#FF6B6B,5,15
http://dbpedia.org/ontology/ceo,chief executive officer,ObjectProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/Cartoon,cartoon,Class,#FF6B6B,5,5
http://dbpedia.org/ontology/Spacecraft/cargoFuel,cargo fuel (kg),DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/importantStation,important station,ObjectProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/toll,toll ($),DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/militaryUnit,military unit,ObjectProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/MusicComposer,music composer,Class,#FF6B6B,5,3
http://dbpedia.org/ontology/Writer,writer,Class,#FF6B6B,5,9
http://dbpedia.org/ontology/eTeatrId,e-teatr.pl id,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/alpsMainPart,Alps main part,ObjectProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/cites,cites,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/communityIsoCode,iso code of a community,DatatypeProperty,#BDC3C7,5,3
http://dbpedia.org/ontology/lastLaunchDate,last launch date,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/Linguist,linguist,Class,#FF6B6B,5,3
http://dbpedia.org/ontology/nationalTournamentSilver,national tournament silver,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/hairs,hairs,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/SkiResort,ski resort,Class,#FF6B6B,5,3
http://dbpedia.org/ontology/licenceNumberLabel,licence number label,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/Book,book,Class,#FF6B6B,5,3
http://dbpedia.org/ontology/winsAtAlpg,wins at ALPG,ObjectProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/sizeThumbnail,size thumbnail,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/groundsForLiquidation,grounds for termination of activities,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/SoccerTournament,soccer tournoment,Class,#FF6B6B,5,3
http://dbpedia.org/ontology/finalPublicationYear,final publication year,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/mission,mission,ObjectProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/associateStar,associateStar,ObjectProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/OldTerritory,old territory,Class,#FF6B6B,5,3
http://dbpedia.org/ontology/shipDraft,ship draft (μ),DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/Windmill,Windmill,Class,#FF6B6B,5,3
http://dbpedia.org/ontology/Mill,Mill,Class,#FF6B6B,5,7
http://dbpedia.org/ontology/fibahof,fibahof,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/FigureSkater,figure skater,Class,#FF6B6B,5,3
http://dbpedia.org/ontology/pole,pole,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/Referee,referee,Class,#FF6B6B,5,3
http://dbpedia.org/ontology/Park,park,Class,#FF6B6B,5,3
http://dbpedia.org/ontology/Place,place,Class,#FF6B6B,5,16
http://dbpedia.org/ontology/Ginkgo,ginkgo,Class,#FF6B6B,5,3
http://dbpedia.org/ontology/heightAgainst,height against,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/residence,residence,ObjectProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/highestPointIsland,highest point of the island,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/RestArea,rest area,Class,#FF6B6B,5,3
http://dbpedia.org/ontology/surfaceArea,surface area (m2),DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/supplementalDraftRound,supplemental draft round,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/revenueYear,year of reported revenue,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/parliament,parliament,ObjectProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/Person,person,Class,#FF6B6B,6,57
http://dbpedia.org/ontology/outputHistory,output history,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/artery,artery,ObjectProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/NascarDriver,nascar driver,Class,#FF6B6B,5,3
http://dbpedia.org/ontology/perCapitaIncome,per capita income ($),DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/solicitorGeneral,solicitor general,ObjectProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/colourName,colour name,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/description,description,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/CardinalDirection,Cardinal direction,Class,#FF6B6B,5,3
http://dbpedia.org/ontology/serviceStartDate,service start date,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/votesFor,Number of votes in favour of the resolution,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/mediaItem,media item,ObjectProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/numberOfLines,number of lines,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/numberOfClassesWithResource,numberOfClassesWithResource,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/nationalTournament,National tournament,ObjectProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/thumbnail,thumbnail,ObjectProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/ArchitecturalStructure,architectural structure,Class,#FF6B6B,5,16
http://dbpedia.org/ontology/wikiPageInDegree,Wiki page in degree,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/diseasesDb,diseasesDb,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/numberOfMunicipalities,Number Of Municipalities,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/schoolPatron,school patron,ObjectProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/Planet/averageSpeed,average speed (km/s),DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/river,river,ObjectProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/number,number,DatatypeProperty,#BDC3C7,5,3
http://dbpedia.org/ontology/RollerCoaster,roller coaster,Class,#FF6B6B,5,3
http://dbpedia.org/ontology/Medician,medician,Class,#FF6B6B,5,3
http://dbpedia.org/ontology/passengersPerYear,passengers per year,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/titleSingle,title single,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/operatingIncome,operating income ($),DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/Horse,horse,Class,#FF6B6B,5,3
http://dbpedia.org/ontology/parkingLotsTrucks,number of parking lots for trucks,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/Galaxy/meanTemperature,mean temperature (K),DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/class,class,ObjectProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/modelLineVehicle,type series,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/australiaOpenDouble,australia open double,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/SpaceMission/lunarSurfaceTime,lunar surface time (ω),DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/programCost,program cost ($),DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/tie,tie,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/winterTemperature,winter temperature (K),DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/victoryPercentageAsMgr,victory percentage as manager,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/relation,relation,ObjectProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/produces,produces,ObjectProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/convictionDate,conviction date,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/declination,declination,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/orbitalEccentricity,orbital eccentricity,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/meanRadius,mean radius (μ),DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/result,result,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/MonoclonalAntibody,monoclonal antibody,Class,#FF6B6B,5,3
http://dbpedia.org/ontology/Drug,drug,Class,#FF6B6B,5,7
http://dbpedia.org/ontology/age,age,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/heritageRegister,heritage register,ObjectProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/congressionalDistrict,congressional district,ObjectProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/numberOfSoccerPlayerInCountryRepre,number of SoccerPlayers in Country Repre,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/numberOfPixels,number of pixels (millions),DatatypeProperty,#BDC3C7,5,3
http://dbpedia.org/ontology/placeOfBurial,place of burial,ObjectProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/HistoricalDistrict,Historical district,Class,#FF6B6B,5,3
http://dbpedia.org/ontology/restoreDate,restore date,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/foresterDistrict,foresterDistrict,ObjectProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/staff,staff,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/southPlace,south place,ObjectProperty,#BDC3C7,5,3
http://dbpedia.org/ontology/numberOfMusicalArtistStyle,number of all MuscialArtist playing the style,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/Deputy,deputy,Class,#FF6B6B,5,3
http://dbpedia.org/ontology/Mollusca,mollusca,Class,#FF6B6B,5,3
http://dbpedia.org/ontology/opponent,opponent,ObjectProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/amsterdamCode,Amsterdam Code,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/Anime,Anime,Class,#FF6B6B,5,3
http://dbpedia.org/ontology/VicePrimeMinister,vice prime minister,Class,#FF6B6B,5,3
http://dbpedia.org/ontology/HandballLeague,handball league,Class,#FF6B6B,5,3
http://dbpedia.org/ontology/purchasingPowerParity,purchasing power parity,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/appearancesInNationalTeam,appearances in national team,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/noContest,no contest,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/otherFunction,other function,ObjectProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/soccerTournamentMostSuccesfull,most successfull,ObjectProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/collection,collection,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/politicGovernmentDepartment,politic government department,ObjectProperty,#BDC3C7,5,3
http://dbpedia.org/ontology/overallRecord,overall record,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/previousName,previous name,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/county,county,ObjectProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/retiredRocket,retired rocket,ObjectProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/Professor,professor,Class,#FF6B6B,5,3
http://dbpedia.org/ontology/icd9,ICD9,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/appearancesInLeague,appearances in league,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/BaseballTeam,baseball team,Class,#FF6B6B,5,3
http://dbpedia.org/ontology/firstLaunchRocket,first launch rocket,ObjectProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/ClericalAdministrativeRegion,clerical administrative region,Class,#FF6B6B,5,6
http://dbpedia.org/ontology/AdministrativeRegion,administrative region,Class,#FF6B6B,5,6
http://dbpedia.org/ontology/silverMedalMixed,silver medal mixed,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/isHandicappedAccessible,is handicapped accessible,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/teamSize,team size,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/SpaceStation/volume,volume (μ³),DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/dutchPPNCode,Dutch PPN code,DatatypeProperty,#BDC3C7,5,3
http://dbpedia.org/ontology/code,code,DatatypeProperty,#BDC3C7,6,45
http://dbpedia.org/ontology/eastPlace,east place,ObjectProperty,#BDC3C7,5,3
http://dbpedia.org/ontology/redListIdNL,red list ID NL,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/GatedCommunity,Gated community,Class,#FF6B6B,5,3
http://dbpedia.org/ontology/iataAirlineCode,IATA code,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/TelevisionStation,television station,Class,#FF6B6B,5,3
http://dbpedia.org/ontology/Broadcaster,broadcaster,Class,#FF6B6B,5,6
http://dbpedia.org/ontology/refgen,reference for general data,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/aitaCode,aita code,DatatypeProperty,#BDC3C7,5,3
http://dbpedia.org/ontology/draftPosition,draft position,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/Intercommunality,Intercommunality,Class,#FF6B6B,5,3
http://dbpedia.org/ontology/PopulatedPlace,populated place,Class,#FF6B6B,5,16
http://dbpedia.org/ontology/lastAppearance,last appearance,ObjectProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/plays,plays,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/netIncome,net income ($),DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/ithfDate,ithf date,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/MetroStation,subway station,Class,#FF6B6B,5,3
http://dbpedia.org/ontology/numberOfPredicates,numberOfPredicates,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/inscription,inscription,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/nameInMinnanyuChinese,name in Minnanyu Chinese,DatatypeProperty,#BDC3C7,5,3
http://dbpedia.org/ontology/Planet/temperature,temperature (K),DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/GovernmentalAdministrativeRegion,governmental administrative region,Class,#FF6B6B,5,14
http://dbpedia.org/ontology/numberOfRun,number of run,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/winsAtNWIDE,wins at NWIDE,ObjectProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/designer,designer,ObjectProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/volumeQuote,volume quote,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/producedBy,produced by,ObjectProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/winsAtChampionships,wins at championships,ObjectProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/orbitalFlights,orbital flights,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/rankingWins,ranking wins,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/rebuildingYear,rebuilding year,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/noteOnRestingPlace,note on resting place,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/coastLine,coast line (μ),DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/builder,builder,ObjectProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/sovereignCountry,sovereign country,ObjectProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/stellarClassification,stellar classification,ObjectProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/VolleyballCoach,volleyball coach,Class,#FF6B6B,5,3
