source,target,source_label,target_label,predicate,predicate_label,edge_type
http://dbpedia.org/ontology/owner,literal_-1277100972082686464,owner,"""owner""",http://www.w3.org/2000/01/rdf-schema#label,label,label
http://dbpedia.org/ontology/performer,literal_-9180076414229583031,performer,"""performer""",http://www.w3.org/2000/01/rdf-schema#label,label,label
http://dbpedia.org/ontology/VolleyballPlayer,http://www.w3.org/2002/07/owl#Class,volleyball player,Class,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,type,type
http://dbpedia.org/ontology/latestReleaseVersion,http://www.w3.org/2002/07/owl#DatatypeProperty,latest release version,DatatypeProperty,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,type,type
http://dbpedia.org/ontology/Cat,http://www.w3.org/2002/07/owl#Class,cat,Class,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,type,type
http://dbpedia.org/ontology/calculationNeeds,http://www.w3.org/2002/07/owl#ObjectProperty,its calculation needs,ObjectProperty,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,type,type
http://dbpedia.org/ontology/route,literal_1405675395131051693,route,"""route""",http://www.w3.org/2000/01/rdf-schema#label,label,label
http://dbpedia.org/ontology/translator,http://www.w3.org/2002/07/owl#ObjectProperty,translator,ObjectProperty,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,type,type
http://dbpedia.org/ontology/typeOfStorage,http://www.w3.org/2002/07/owl#DatatypeProperty,type of storage,DatatypeProperty,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,type,type
http://dbpedia.org/ontology/Amphibian,http://dbpedia.org/ontology/Animal,amphibian,animal,http://www.w3.org/2000/01/rdf-schema#subClassOf,subClassOf,subClassOf
http://dbpedia.org/ontology/MilitaryConflict,http://www.w3.org/2002/07/owl#Class,military conflict,Class,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,type,type
http://dbpedia.org/ontology/legalForm,literal_5851964196863919098,legal form,"""legal form""",http://www.w3.org/2000/01/rdf-schema#label,label,label
http://dbpedia.org/ontology/giniCoefficientRanking,literal_-5530430559469389048,gini coefficient ranking,"""gini coefficient ranking""",http://www.w3.org/2000/01/rdf-schema#label,label,label
http://dbpedia.org/ontology/SoccerLeagueSeason,literal_-6290034998725643224,soccer league season,"""soccer league season""",http://www.w3.org/2000/01/rdf-schema#label,label,label
http://dbpedia.org/ontology/centuryBreaks,literal_2110304949098109749,century breaks,"""century breaks""",http://www.w3.org/2000/01/rdf-schema#label,label,label
http://dbpedia.org/ontology/ruralMunicipality,literal_-6201045956997507770,rural municipality,"""rural municipality""",http://www.w3.org/2000/01/rdf-schema#label,label,label
http://dbpedia.org/ontology/seasonNumber,literal_2600047455619454022,season number,"""season number""",http://www.w3.org/2000/01/rdf-schema#label,label,label
http://dbpedia.org/ontology/averageDepth,http://dbpedia.org/ontology/depth,average depth (μ),depth (μ),http://www.w3.org/2000/01/rdf-schema#subPropertyOf,subPropertyOf,subPropertyOf
http://dbpedia.org/ontology/geneLocationEnd,http://www.w3.org/2002/07/owl#DatatypeProperty,gene location end,DatatypeProperty,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,type,type
http://dbpedia.org/ontology/CricketTeam,http://dbpedia.org/ontology/SportsTeam,cricket team,sports team,http://www.w3.org/2000/01/rdf-schema#subClassOf,subClassOf,subClassOf
http://dbpedia.org/ontology/CanadianFootballLeague,http://www.w3.org/2002/07/owl#Class,liga de fútbol canadiense,Class,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,type,type
http://dbpedia.org/ontology/RomanEmperor,literal_-3438868080579394672,roman emperor,"""roman emperor""",http://www.w3.org/2000/01/rdf-schema#label,label,label
http://dbpedia.org/ontology/Canal,http://www.w3.org/2002/07/owl#Class,canal,Class,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,type,type
http://dbpedia.org/ontology/maximumDepth,http://www.w3.org/2002/07/owl#DatatypeProperty,maximum depth (μ),DatatypeProperty,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,type,type
http://dbpedia.org/ontology/MixedMartialArtsLeague,http://dbpedia.org/ontology/SportsLeague,mixed martial arts league,sports league,http://www.w3.org/2000/01/rdf-schema#subClassOf,subClassOf,subClassOf
http://dbpedia.org/ontology/album,http://www.w3.org/2002/07/owl#ObjectProperty,album,ObjectProperty,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,type,type
http://dbpedia.org/ontology/coastLength,literal_-2495885078927404263,length of a coast,"""length of a coast""",http://www.w3.org/2000/01/rdf-schema#label,label,label
http://dbpedia.org/ontology/legalArrondissement,http://www.w3.org/2002/07/owl#DatatypeProperty,legal arrondissement,DatatypeProperty,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,type,type
http://dbpedia.org/ontology/usOpenSingle,http://www.w3.org/2002/07/owl#DatatypeProperty,us open single,DatatypeProperty,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,type,type
http://dbpedia.org/ontology/capitalPosition,http://www.w3.org/2002/07/owl#ObjectProperty,capital position,ObjectProperty,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,type,type
http://dbpedia.org/ontology/animal,http://www.w3.org/2002/07/owl#ObjectProperty,animal,ObjectProperty,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,type,type
http://dbpedia.org/ontology/currentStatus,literal_3513043131211377610,current status,"""current status""",http://www.w3.org/2000/01/rdf-schema#label,label,label
http://dbpedia.org/ontology/WinterSportPlayer,literal_4360252326413113352,winter sport Player,"""winter sport Player""",http://www.w3.org/2000/01/rdf-schema#label,label,label
http://dbpedia.org/ontology/combatant,http://www.w3.org/2002/07/owl#DatatypeProperty,combatant,DatatypeProperty,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,type,type
http://dbpedia.org/ontology/Ambassador,http://www.w3.org/2002/07/owl#Class,ambassador,Class,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,type,type
http://dbpedia.org/ontology/dorlandsPrefix,literal_2200189377898305508,Dorlands prefix,"""Dorlands prefix""",http://www.w3.org/2000/01/rdf-schema#label,label,label
http://dbpedia.org/ontology/Pilot,http://www.w3.org/2002/07/owl#Class,Pilot,Class,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,type,type
http://dbpedia.org/ontology/draftTeam,http://www.w3.org/2002/07/owl#ObjectProperty,draft team,ObjectProperty,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,type,type
http://dbpedia.org/ontology/refseq,literal_4844076115654479975,RefSeq,"""RefSeq""",http://www.w3.org/2000/01/rdf-schema#label,label,label
http://dbpedia.org/ontology/battery,literal_7632812825661968574,battery,"""battery""",http://www.w3.org/2000/01/rdf-schema#label,label,label
http://dbpedia.org/ontology/pfizerCumul,http://www.w3.org/2002/07/owl#DatatypeProperty,PfizerCumulativeDoses,DatatypeProperty,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,type,type
http://dbpedia.org/ontology/raceWins,http://www.w3.org/2002/07/owl#DatatypeProperty,race wins,DatatypeProperty,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,type,type
http://dbpedia.org/ontology/currencyCode,http://www.w3.org/2002/07/owl#DatatypeProperty,currency code,DatatypeProperty,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,type,type
http://dbpedia.org/ontology/Chancellor,http://dbpedia.org/ontology/Politician,chancellor,politician,http://www.w3.org/2000/01/rdf-schema#subClassOf,subClassOf,subClassOf
http://dbpedia.org/ontology/Amphibian,http://www.w3.org/2002/07/owl#Class,amphibian,Class,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,type,type
http://dbpedia.org/ontology/WorkSequence,http://www.w3.org/2002/07/owl#Class,sequence of works,Class,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,type,type
http://dbpedia.org/ontology/nationalTopographicSystemMapNumber,literal_1459112836118373624,National Topographic System map number,"""National Topographic System map number""",http://www.w3.org/2000/01/rdf-schema#label,label,label
http://dbpedia.org/ontology/Galaxy/meanRadius,literal_-4986200934440526197,mean radius (km),"""mean radius (km)""",http://www.w3.org/2000/01/rdf-schema#label,label,label
http://dbpedia.org/ontology/distanceToDublin,literal_-4942519816915424480,distance to Dublin (μ),"""distance to Dublin (μ)""",http://www.w3.org/2000/01/rdf-schema#label,label,label
http://dbpedia.org/ontology/Planet/volume,literal_5486326115213731237,volume (km3),"""volume (km3)""",http://www.w3.org/2000/01/rdf-schema#label,label,label
http://dbpedia.org/ontology/protectionStatus,literal_1788875768330085205,monument protection status,"""monument protection status""",http://www.w3.org/2000/01/rdf-schema#label,label,label
http://dbpedia.org/ontology/President,http://www.w3.org/2002/07/owl#Class,president,Class,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,type,type
http://dbpedia.org/ontology/frequentlyUpdated,http://www.w3.org/2002/07/owl#DatatypeProperty,frequently updated,DatatypeProperty,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,type,type
http://dbpedia.org/ontology/orientation,http://www.w3.org/2002/07/owl#DatatypeProperty,orientation,DatatypeProperty,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,type,type
http://dbpedia.org/ontology/InternationalOrganisation,http://www.w3.org/2002/07/owl#Class,international organisation,Class,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,type,type
http://dbpedia.org/ontology/road,http://www.w3.org/2002/07/owl#ObjectProperty,road,ObjectProperty,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,type,type
http://dbpedia.org/ontology/derivedWord,http://www.w3.org/2002/07/owl#DatatypeProperty,derived word,DatatypeProperty,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,type,type
http://dbpedia.org/ontology/europeanChampionship,literal_-4519469474998039114,european championship,"""european championship""",http://www.w3.org/2000/01/rdf-schema#label,label,label
http://dbpedia.org/ontology/Sailor,literal_7598671916312411589,Sailor,"""Sailor""",http://www.w3.org/2000/01/rdf-schema#label,label,label
http://dbpedia.org/ontology/lastPublicationDate,http://www.w3.org/2002/07/owl#DatatypeProperty,last publication date,DatatypeProperty,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,type,type
http://dbpedia.org/ontology/RadioProgram,http://www.w3.org/2002/07/owl#Class,radio program,Class,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,type,type
http://dbpedia.org/ontology/freeScoreCompetition,literal_-4590998698445686340,free score competition,"""free score competition""",http://www.w3.org/2000/01/rdf-schema#label,label,label
http://dbpedia.org/ontology/ConveyorSystem,literal_3494013091059848413,conveyor system,"""conveyor system""",http://www.w3.org/2000/01/rdf-schema#label,label,label
http://dbpedia.org/ontology/highschool,http://www.w3.org/2002/07/owl#ObjectProperty,highschool,ObjectProperty,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,type,type
http://dbpedia.org/ontology/prominence,literal_-4180695384234205612,prominence (μ),"""prominence (μ)""",http://www.w3.org/2000/01/rdf-schema#label,label,label
http://dbpedia.org/ontology/sublimationPoint,http://www.w3.org/2002/07/owl#DatatypeProperty,sublimation point (K),DatatypeProperty,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,type,type
http://dbpedia.org/ontology/numberSold,http://www.w3.org/2002/07/owl#DatatypeProperty,number sold,DatatypeProperty,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,type,type
http://dbpedia.org/ontology/musicType,literal_-526266647789619940,musicType,"""musicType""",http://www.w3.org/2000/01/rdf-schema#label,label,label
http://dbpedia.org/ontology/FieldHockeyLeague,literal_-3366868735828944853,field hockey league,"""field hockey league""",http://www.w3.org/2000/01/rdf-schema#label,label,label
http://dbpedia.org/ontology/routeEndDirection,literal_-3071865409120129565,road end direction,"""road end direction""",http://www.w3.org/2000/01/rdf-schema#label,label,label
http://dbpedia.org/ontology/comic,literal_-6495002920999137211,comic,"""comic""",http://www.w3.org/2000/01/rdf-schema#label,label,label
http://dbpedia.org/ontology/trainer,literal_-8204859177307436025,trainer,"""trainer""",http://www.w3.org/2000/01/rdf-schema#label,label,label
http://dbpedia.org/ontology/TableTennisPlayer,http://www.w3.org/2002/07/owl#Class,table tennis player,Class,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,type,type
http://dbpedia.org/ontology/dcc,literal_-2241638064313114801,Dewey Decimal Classification,"""Dewey Decimal Classification""",http://www.w3.org/2000/01/rdf-schema#label,label,label
http://dbpedia.org/ontology/areaWater,http://www.w3.org/2002/07/owl#DatatypeProperty,area water (m2),DatatypeProperty,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,type,type
http://dbpedia.org/ontology/prospectLeague,literal_1171515013143089009,prospect league,"""prospect league""",http://www.w3.org/2000/01/rdf-schema#label,label,label
http://dbpedia.org/ontology/outflow,http://www.w3.org/2002/07/owl#ObjectProperty,outflow,ObjectProperty,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,type,type
http://dbpedia.org/ontology/maximumDepth,literal_1491569357688505538,maximum depth (μ),"""maximum depth (μ)""",http://www.w3.org/2000/01/rdf-schema#label,label,label
http://dbpedia.org/ontology/endPoint,literal_8822278198077057515,end point,"""end point""",http://www.w3.org/2000/01/rdf-schema#label,label,label
http://dbpedia.org/ontology/Camera,literal_-8660032763343263826,camera,"""camera""",http://www.w3.org/2000/01/rdf-schema#label,label,label
http://dbpedia.org/ontology/sisterCollege,literal_-5422349770853102382,sister college,"""sister college""",http://www.w3.org/2000/01/rdf-schema#label,label,label
http://dbpedia.org/ontology/MathematicalConcept,literal_-71492588604653619,Mathematical concept,"""Mathematical concept""",http://www.w3.org/2000/01/rdf-schema#label,label,label
http://dbpedia.org/ontology/specialTrial,literal_7427715826403049727,special trial,"""special trial""",http://www.w3.org/2000/01/rdf-schema#label,label,label
http://dbpedia.org/ontology/codeListOfHonour,literal_8379383774618662755,code on List of Honour,"""code on List of Honour""",http://www.w3.org/2000/01/rdf-schema#label,label,label
http://dbpedia.org/ontology/lieutenancy,literal_-8469753711974472112,lieutenancy,"""lieutenancy""",http://www.w3.org/2000/01/rdf-schema#label,label,label
http://dbpedia.org/ontology/fileExtension,http://www.w3.org/2002/07/owl#DatatypeProperty,The extension of this file,DatatypeProperty,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,type,type
http://dbpedia.org/ontology/buildingEndYear,literal_3751099694805144588,building end year,"""building end year""",http://www.w3.org/2000/01/rdf-schema#label,label,label
http://dbpedia.org/ontology/numberSold,literal_-5323217995306173185,number sold,"""number sold""",http://www.w3.org/2000/01/rdf-schema#label,label,label
http://dbpedia.org/ontology/BusCompany,literal_-7907237474293231796,bus company,"""bus company""",http://www.w3.org/2000/01/rdf-schema#label,label,label
http://dbpedia.org/ontology/numberOfStudioAlbums,literal_5313156213231826290,number of studio albums,"""number of studio albums""",http://www.w3.org/2000/01/rdf-schema#label,label,label
http://dbpedia.org/ontology/abbeychurchBlessingCharge,http://www.w3.org/2002/07/owl#DatatypeProperty,abbey church blessing charge,DatatypeProperty,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,type,type
http://dbpedia.org/ontology/alpsSoiusaCode,literal_-1226125515144695756,Alps SOIUSA code,"""Alps SOIUSA code""",http://www.w3.org/2000/01/rdf-schema#label,label,label
http://dbpedia.org/ontology/Engineer,http://www.w3.org/2002/07/owl#Class,engineer,Class,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,type,type
http://dbpedia.org/ontology/foundationPlace,literal_2082497979327260110,foundation place,"""foundation place""",http://www.w3.org/2000/01/rdf-schema#label,label,label
http://dbpedia.org/ontology/mainspan,http://www.w3.org/2002/07/owl#DatatypeProperty,mainspan (μ),DatatypeProperty,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,type,type
http://dbpedia.org/ontology/longDistancePisteNumber,http://www.w3.org/2002/07/owl#DatatypeProperty,long distance piste number,DatatypeProperty,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,type,type
http://dbpedia.org/ontology/catholicPercentage,http://www.w3.org/2002/07/owl#DatatypeProperty,catholic percentage,DatatypeProperty,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,type,type
http://dbpedia.org/ontology/titleLanguage,http://www.w3.org/2002/07/owl#DatatypeProperty,title language,DatatypeProperty,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,type,type
http://dbpedia.org/ontology/facilityId,literal_-8846152511237725151,facility id,"""facility id""",http://www.w3.org/2000/01/rdf-schema#label,label,label
http://dbpedia.org/ontology/waterArea,literal_-3739227028265744616,area of water (m2),"""area of water (m2)""",http://www.w3.org/2000/01/rdf-schema#label,label,label
http://dbpedia.org/ontology/facultySize,http://www.w3.org/2002/07/owl#DatatypeProperty,faculty size,DatatypeProperty,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,type,type
http://dbpedia.org/ontology/personName,http://www.w3.org/2002/07/owl#DatatypeProperty,personName,DatatypeProperty,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,type,type
http://dbpedia.org/ontology/ArtisticGenre,literal_7336206350269136136,artistic genre,"""artistic genre""",http://www.w3.org/2000/01/rdf-schema#label,label,label
http://dbpedia.org/ontology/radioStation,http://www.w3.org/2002/07/owl#DatatypeProperty,radio station,DatatypeProperty,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,type,type
http://dbpedia.org/ontology/prospectTeam,http://www.w3.org/2002/07/owl#ObjectProperty,prospect team,ObjectProperty,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,type,type
http://dbpedia.org/ontology/mergedWith,literal_3676230547885981247,merged with,"""merged with""",http://www.w3.org/2000/01/rdf-schema#label,label,label
http://dbpedia.org/ontology/guest,http://www.w3.org/2002/07/owl#ObjectProperty,guest,ObjectProperty,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,type,type
http://dbpedia.org/ontology/Province,http://www.w3.org/2002/07/owl#Class,province,Class,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,type,type
http://dbpedia.org/ontology/Cipher,literal_7857638756509831077,Cipher,"""Cipher""",http://www.w3.org/2000/01/rdf-schema#label,label,label
http://dbpedia.org/ontology/finalLostTeam,literal_-5520467279894446090,final lost team,"""final lost team""",http://www.w3.org/2000/01/rdf-schema#label,label,label
http://dbpedia.org/ontology/voltageOfElectrification,literal_-2209285669236154418,voltage of electrification (V),"""voltage of electrification (V)""",http://www.w3.org/2000/01/rdf-schema#label,label,label
http://dbpedia.org/ontology/leaderTitle,literal_5246660952613866071,leader title,"""leader title""",http://www.w3.org/2000/01/rdf-schema#label,label,label
http://dbpedia.org/ontology/mainInterest,literal_1591948119790256615,main interest,"""main interest""",http://www.w3.org/2000/01/rdf-schema#label,label,label
http://dbpedia.org/ontology/refseq,http://www.w3.org/2002/07/owl#DatatypeProperty,RefSeq,DatatypeProperty,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,type,type
http://dbpedia.org/ontology/finalLostTeam,http://www.w3.org/2002/07/owl#DatatypeProperty,final lost team,DatatypeProperty,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,type,type
http://dbpedia.org/ontology/firstLaunchDate,http://www.w3.org/2002/07/owl#DatatypeProperty,first launch date,DatatypeProperty,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,type,type
http://dbpedia.org/ontology/MemberResistanceMovement,literal_-7538402580212863837,Member of a Resistance Movement,"""Member of a Resistance Movement""",http://www.w3.org/2000/01/rdf-schema#label,label,label
http://dbpedia.org/ontology/ShoppingMall,http://dbpedia.org/ontology/Building,shopping mall,building,http://www.w3.org/2000/01/rdf-schema#subClassOf,subClassOf,subClassOf
http://dbpedia.org/ontology/numberOfResource,http://www.w3.org/2002/07/owl#DatatypeProperty,numberOfResource,DatatypeProperty,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,type,type
http://dbpedia.org/ontology/demographics,literal_-6187678157785649745,demographics,"""demographics""",http://www.w3.org/2000/01/rdf-schema#label,label,label
http://dbpedia.org/ontology/Capital,http://www.w3.org/2002/07/owl#Class,Capital,Class,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,type,type
http://dbpedia.org/ontology/cannonNumber,http://www.w3.org/2002/07/owl#DatatypeProperty,cannon number,DatatypeProperty,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,type,type
http://dbpedia.org/ontology/Race,literal_5986974878816873686,race,"""race""",http://www.w3.org/2000/01/rdf-schema#label,label,label
http://dbpedia.org/ontology/lymph,literal_3597827980076370780,lymph,"""lymph""",http://www.w3.org/2000/01/rdf-schema#label,label,label
http://dbpedia.org/ontology/HockeyClub,http://www.w3.org/2002/07/owl#Class,hockey club,Class,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,type,type
http://dbpedia.org/ontology/RadioStation,http://www.w3.org/2002/07/owl#Class,radio station,Class,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,type,type
http://dbpedia.org/ontology/stateOfOriginPoint,literal_-4737997525781614174,state of origin point,"""state of origin point""",http://www.w3.org/2000/01/rdf-schema#label,label,label
http://dbpedia.org/ontology/drama,literal_-6478067033896600513,drama,"""drama""",http://www.w3.org/2000/01/rdf-schema#label,label,label
http://dbpedia.org/ontology/workArea,literal_5848390741621987341,work area (m2),"""work area (m2)""",http://www.w3.org/2000/01/rdf-schema#label,label,label
http://dbpedia.org/ontology/Meeting,http://dbpedia.org/ontology/SocietalEvent,meeting,societal event,http://www.w3.org/2000/01/rdf-schema#subClassOf,subClassOf,subClassOf
http://dbpedia.org/ontology/ceo,literal_2513068996260597380,chief executive officer,"""chief executive officer""",http://www.w3.org/2000/01/rdf-schema#label,label,label
http://dbpedia.org/ontology/Cartoon,literal_-6292177058192622273,cartoon,"""cartoon""",http://www.w3.org/2000/01/rdf-schema#label,label,label
http://dbpedia.org/ontology/Spacecraft/cargoFuel,http://www.w3.org/2002/07/owl#DatatypeProperty,cargo fuel (kg),DatatypeProperty,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,type,type
http://dbpedia.org/ontology/importantStation,http://www.w3.org/2002/07/owl#ObjectProperty,important station,ObjectProperty,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,type,type
http://dbpedia.org/ontology/toll,literal_-9204297856394153477,toll ($),"""toll ($)""",http://www.w3.org/2000/01/rdf-schema#label,label,label
http://dbpedia.org/ontology/militaryUnit,http://www.w3.org/2002/07/owl#ObjectProperty,military unit,ObjectProperty,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,type,type
http://dbpedia.org/ontology/MusicComposer,http://dbpedia.org/ontology/Writer,music composer,writer,http://www.w3.org/2000/01/rdf-schema#subClassOf,subClassOf,subClassOf
http://dbpedia.org/ontology/eTeatrId,literal_-7796053567422166937,e-teatr.pl id,"""e-teatr.pl id""",http://www.w3.org/2000/01/rdf-schema#label,label,label
http://dbpedia.org/ontology/alpsMainPart,http://www.w3.org/2002/07/owl#ObjectProperty,Alps main part,ObjectProperty,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,type,type
http://dbpedia.org/ontology/cites,http://www.w3.org/2002/07/owl#DatatypeProperty,cites,DatatypeProperty,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,type,type
http://dbpedia.org/ontology/communityIsoCode,literal_-2264790162202568605,iso code of a community,"""iso code of a community""",http://www.w3.org/2000/01/rdf-schema#label,label,label
http://dbpedia.org/ontology/lastLaunchDate,http://www.w3.org/2002/07/owl#DatatypeProperty,last launch date,DatatypeProperty,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,type,type
http://dbpedia.org/ontology/Linguist,http://www.w3.org/2002/07/owl#Class,linguist,Class,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,type,type
http://dbpedia.org/ontology/nationalTournamentSilver,literal_-5286638644046904417,national tournament silver,"""national tournament silver""",http://www.w3.org/2000/01/rdf-schema#label,label,label
http://dbpedia.org/ontology/hairs,literal_3321407133463577489,hairs,"""hairs""",http://www.w3.org/2000/01/rdf-schema#label,label,label
http://dbpedia.org/ontology/SkiResort,http://www.w3.org/2002/07/owl#Class,ski resort,Class,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,type,type
http://dbpedia.org/ontology/licenceNumberLabel,http://www.w3.org/2002/07/owl#DatatypeProperty,licence number label,DatatypeProperty,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,type,type
http://dbpedia.org/ontology/Book,http://www.w3.org/2002/07/owl#Class,book,Class,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,type,type
http://dbpedia.org/ontology/winsAtAlpg,http://www.w3.org/2002/07/owl#ObjectProperty,wins at ALPG,ObjectProperty,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,type,type
http://dbpedia.org/ontology/sizeThumbnail,literal_-4125283662378817452,size thumbnail,"""size thumbnail""",http://www.w3.org/2000/01/rdf-schema#label,label,label
http://dbpedia.org/ontology/groundsForLiquidation,http://www.w3.org/2002/07/owl#DatatypeProperty,grounds for termination of activities,DatatypeProperty,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,type,type
http://dbpedia.org/ontology/SoccerTournament,http://www.w3.org/2002/07/owl#Class,soccer tournoment,Class,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,type,type
http://dbpedia.org/ontology/finalPublicationYear,http://www.w3.org/2002/07/owl#DatatypeProperty,final publication year,DatatypeProperty,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,type,type
http://dbpedia.org/ontology/mission,literal_-7464737131379923729,mission,"""mission""",http://www.w3.org/2000/01/rdf-schema#label,label,label
http://dbpedia.org/ontology/associateStar,http://www.w3.org/2002/07/owl#ObjectProperty,associateStar,ObjectProperty,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,type,type
http://dbpedia.org/ontology/OldTerritory,literal_7097284778226344565,old territory,"""old territory""",http://www.w3.org/2000/01/rdf-schema#label,label,label
http://dbpedia.org/ontology/shipDraft,http://www.w3.org/2002/07/owl#DatatypeProperty,ship draft (μ),DatatypeProperty,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,type,type
http://dbpedia.org/ontology/Windmill,http://dbpedia.org/ontology/Mill,Windmill,Mill,http://www.w3.org/2000/01/rdf-schema#subClassOf,subClassOf,subClassOf
http://dbpedia.org/ontology/fibahof,literal_-4217425094784378864,fibahof,"""fibahof""",http://www.w3.org/2000/01/rdf-schema#label,label,label
http://dbpedia.org/ontology/FigureSkater,literal_-5753040396288577004,figure skater,"""figure skater""",http://www.w3.org/2000/01/rdf-schema#label,label,label
http://dbpedia.org/ontology/pole,http://www.w3.org/2002/07/owl#DatatypeProperty,pole,DatatypeProperty,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,type,type
http://dbpedia.org/ontology/Referee,literal_2744193852828514426,referee,"""referee""",http://www.w3.org/2000/01/rdf-schema#label,label,label
http://dbpedia.org/ontology/Park,http://dbpedia.org/ontology/Place,park,place,http://www.w3.org/2000/01/rdf-schema#subClassOf,subClassOf,subClassOf
http://dbpedia.org/ontology/Ginkgo,literal_-7009475210136639459,ginkgo,"""ginkgo""",http://www.w3.org/2000/01/rdf-schema#label,label,label
http://dbpedia.org/ontology/heightAgainst,literal_3219751271533292452,height against,"""height against""",http://www.w3.org/2000/01/rdf-schema#label,label,label
http://dbpedia.org/ontology/residence,http://www.w3.org/2002/07/owl#ObjectProperty,residence,ObjectProperty,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,type,type
http://dbpedia.org/ontology/highestPointIsland,literal_8518676892617372793,highest point of the island,"""highest point of the island""",http://www.w3.org/2000/01/rdf-schema#label,label,label
http://dbpedia.org/ontology/RestArea,literal_-1874605230183094799,rest area,"""rest area""",http://www.w3.org/2000/01/rdf-schema#label,label,label
http://dbpedia.org/ontology/surfaceArea,http://www.w3.org/2002/07/owl#DatatypeProperty,surface area (m2),DatatypeProperty,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,type,type
http://dbpedia.org/ontology/supplementalDraftRound,http://www.w3.org/2002/07/owl#DatatypeProperty,supplemental draft round,DatatypeProperty,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,type,type
